html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
,https://ror.org/00k4e5n71,,,,add==UMR 7357;UMR7357,,,,,,,,,,,,,,,,,
,https://ror.org/00kk89y84,,,,add==UMR 8079;UMR8079,,,,,,,,,,,,,,,,,
,https://ror.org/00kneq391,,,,add==EA 2496;EA2496,,,,,,,,,,,,,,,,,
,https://ror.org/00ksv6230,,,,add==EA 1586;EA1586,,,,,,,,,,,,,,,,,
,https://ror.org/00kzsxx38,,,,add==UMR 8598;UMR8598,,,,,,,,,,,,,,,,,
,https://ror.org/00mgd1d10,,,,add==EA 349;EA349,,,,,,,,,,,,,,,,,
,https://ror.org/00mghmd60,,,,add==UMR 8019;UMR8019,,,,,,,,,,,,,,,,,
,https://ror.org/00nf46858,,,,add==EA 3849;EA3849,,,,,,,,,,,,,,,,,
,https://ror.org/00nrbzg90,,,,add==UMR 5299;UMR5299,,,,,,,,,,,,,,,,,
,https://ror.org/00p6sn362,,,,add==UMR 7274;UMR7274,,,,,,,,,,,,,,,,,
,https://ror.org/00pmdbw58,,,,add==EA 3707;EA3707,,,,,,,,,,,,,,,,,
,https://ror.org/00rfccx09,,,,add==UMR 7321;UMR7321,,,,,,,,,,,,,,,,,
,https://ror.org/00rh71z37,,,,add==UMR 7199;UMR7199,,,,,,,,,,,,,,,,,
,https://ror.org/00rj8cd91,,,,add==EA 3728;EA3728,,,,,,,,,,,,,,,,,
,https://ror.org/00rv5x925,,,,add==UMR 5272;UMR5272,,,,,,,,,,,,,,,,,
,https://ror.org/00s40r567,,,,add==UMR 5319;UMR5319,,,,,,,,,,,,,,,,,
,https://ror.org/00sad8321,,,,add==UMR 7204;UMR7204,,,,,,,,,,,,,,,,,
,https://ror.org/00se7bf12,,,,add==UMR 7177;UMR7177,,,,,,,,,,,,,,,,,
,https://ror.org/00sg8gh54,,,,add==EA 2649;EA2649,,,,,,,,,,,,,,,,,
,https://ror.org/00skw9v43,,,,add==UMR 8506;UMR8506,,,,,,,,,,,,,,,,,
,https://ror.org/00srrcb42,,,,add==UMR 8053;UMR8053,,,,,,,,,,,,,,,,,
,https://ror.org/00ssy9q55,,,,add==UMR 7326;UMR7326,,,,,,,,,,,,,,,,,
,https://ror.org/00tmb7y09,,,,add==UMR 7616;UMR7616,,,,,,,,,,,,,,,,,
,https://ror.org/00vb8fc53,,,,add==UMR 8557;UMR8557,,,,,,,,,,,,,,,,,
,https://ror.org/00w0bpf20,,,,add==EA 4377;EA4377,,,,,,,,,,,,,,,,,
,https://ror.org/00w67e447,,,,add==UMR 8626;UMR8626,,,,,,,,,,,,,,,,,
,https://ror.org/00waz9262,,,,add==UMR 201;UMR201,,,,,,,,,,,,,,,,,
,https://ror.org/00xc55v17,,,,add==UMR 8030;UMR8030,,,,,,,,,,,,,,,,,
,https://ror.org/00xts7d02,,,,add==UMR 7006;UMR7006,,,,,,,,,,,,,,,,,
,https://ror.org/00z0af360,,,,add==UMR 8589;UMR8589,,,,,,,,,,,,,,,,,
,https://ror.org/010bhn875,,,,add==UMR 7303;UMR7303,,,,,,,,,,,,,,,,,
,https://ror.org/010hz2d37,,,,add==UMR 5108;UMR5108,,,,,,,,,,,,,,,,,
,https://ror.org/010rs2a38,,,,add==UMR 5250;UMR5250,,,,,,,,,,,,,,,,,
,https://ror.org/0111a5077,,,,add==UMR 1331;UMR1331,,,,,,,,,,,,,,,,,
,https://ror.org/0111s2360,,,,add==UMR 5169;UMR5169,,,,,,,,,,,,,,,,,
,https://ror.org/011gea244,,,,add==UMR 7269;UMR7269,,,,,,,,,,,,,,,,,
,https://ror.org/011hdpx94,,,,add==UMR 6298;UMR6298,,,,,,,,,,,,,,,,,
,https://ror.org/0121yvq70,,,,add==UMR 8209;UMR8209,,,,,,,,,,,,,,,,,
,https://ror.org/01225hq90,,,,add==UMR 5126;UMR5126,,,,,,,,,,,,,,,,,
,https://ror.org/014g71345,,,,add==EA 2616;EA2616,,,,,,,,,,,,,,,,,
,https://ror.org/014n97s28,,,,add==UMR 5628;UMR5628,,,,,,,,,,,,,,,,,
,https://ror.org/014net767,,,,add==EA 4493;EA4493,,,,,,,,,,,,,,,,,
,https://ror.org/014p6mg26,,,,add==UMR 5105;UMR5105,,,,,,,,,,,,,,,,,
,https://ror.org/016nwev19,,,,add==UMR 6134;UMR6134,,,,,,,,,,,,,,,,,
,https://ror.org/016r2hq43,,,,add==UMR 8000;UMR8000,,,,,,,,,,,,,,,,,
,https://ror.org/0171mae58,,,,add==UMR 5623;UMR5623,,,,,,,,,,,,,,,,,
,https://ror.org/0172s2g64,,,,add==UAR 3077;UAR3077,,,,,,,,,,,,,,,,,
,https://ror.org/017jp7t31,,,,add==UMR 8006;UMR8006,,,,,,,,,,,,,,,,,
,https://ror.org/017k05f91,,,,add==EA 4179;EA4179,,,,,,,,,,,,,,,,,
,https://ror.org/017vnhv07,,,,add==EA 3821;EA3821,,,,,,,,,,,,,,,,,
,https://ror.org/017wkmv97,,,,add==EA 4703;EA4703,,,,,,,,,,,,,,,,,
,https://ror.org/0189yvq06,,,,add==UMR 5048;UMR5048,,,,,,,,,,,,,,,,,
,https://ror.org/018b0x874,,,,add==UMR 7646;UMR7646,,,,,,,,,,,,,,,,,
,https://ror.org/018d4rr63,,,,add==EA 7312;EA7312,,,,,,,,,,,,,,,,,
,https://ror.org/018n13n96,,,,add==EA 1279;EA1279,,,,,,,,,,,,,,,,,
,https://ror.org/018nzqy79,,,,add==UMR 7539;UMR7539,,,,,,,,,,,,,,,,,
,https://ror.org/018sx6595,,,,add==UMR 8096;UMR8096,,,,,,,,,,,,,,,,,
,https://ror.org/018z38380,,,,add==UMRS 1075;UMRS1075,,,,,,,,,,,,,,,,,
,https://ror.org/01a0gpy77,,,,add==UMR 6049;UMR6049,,,,,,,,,,,,,,,,,
,https://ror.org/01ag91m47,,,,add==EA 367;EA367,,,,,,,,,,,,,,,,,
,https://ror.org/01aqxgr98,,,,add==EA 4526;EA4526,,,,,,,,,,,,,,,,,
,https://ror.org/01b2epx09,,,,add==UMR 7356;UMR7356,,,,,,,,,,,,,,,,,
,https://ror.org/01b5rtm37,,,,add==UMR 3348;UMR3348,,,,,,,,,,,,,,,,,
,https://ror.org/01bxfc994,,,,add==EA 827;EA827,,,,,,,,,,,,,,,,,
,https://ror.org/01c8rcg82,,,,add==UMR 5217;UMR5217,,,,,,,,,,,,,,,,,
,https://ror.org/01cgac405,,,,add==UMR 7140;UMR7140,,,,,,,,,,,,,,,,,
,https://ror.org/01cht3g41,,,,add==EA 4462;EA4462,,,,,,,,,,,,,,,,,
,https://ror.org/01cmdgj85,,,,add==UMR 1048;UMR1048,,,,,,,,,,,,,,,,,
,https://ror.org/01cw28e72,,,,add==UMR 7065;UMR7065,,,,,,,,,,,,,,,,,
,https://ror.org/01dadvw90,,,,add==UMR 7205;UMR7205,,,,,,,,,,,,,,,,,
,https://ror.org/01dqmj897,,,,add==UMR 7218;UMR7218,,,,,,,,,,,,,,,,,
,https://ror.org/01dta2x54,,,,add==EA 369;EA369,,,,,,,,,,,,,,,,,
,https://ror.org/01f1fwk48,,,,add==EA 4318;EA4318,,,,,,,,,,,,,,,,,
,https://ror.org/01fftxe08,,,,add==UMR 9198;UMR9198,,,,,,,,,,,,,,,,,
,https://ror.org/01fvx3s14,,,,add==UMR 5596;UMR5596,,,,,,,,,,,,,,,,,
,https://ror.org/01g3mb532,,,,add==UMR 7178;UMR7178,,,,,,,,,,,,,,,,,
,https://ror.org/01g5pq328,,,,add==UMR 8112;UMR8112,,,,,,,,,,,,,,,,,
,https://ror.org/01gan4k05,,,,add==UMR 6506;UMR6506,,,,,,,,,,,,,,,,,
,https://ror.org/01gapzp55,,,,add==UMR 8596;UMR8596,,,,,,,,,,,,,,,,,
,https://ror.org/01ja5aj48,,,,add==UMR 8164;UMR8164,,,,,,,,,,,,,,,,,
,https://ror.org/01k1ngp50,,,,add==UMR 6614;UMR6614,,,,,,,,,,,,,,,,,
,https://ror.org/01k7w0p97,,,,add==UMR 5116;UMR5116,,,,,,,,,,,,,,,,,
,https://ror.org/01kcrnc96,,,,add==UMR 5274;UMR5274,,,,,,,,,,,,,,,,,
,https://ror.org/01ks4c961,,,,add==EA 1427;EA1427,,,,,,,,,,,,,,,,,
,https://ror.org/01kysxr05,,,,add==UMR 8216;UMR8216,,,,,,,,,,,,,,,,,
,https://ror.org/01mccny28,,,,add==EA 7375;EA7375,,,,,,,,,,,,,,,,,
,https://ror.org/01mvzn566,,,,add==UMR 7241;UMR7241,,,,,,,,,,,,,,,,,
,https://ror.org/01q5ge486,,,,add==UMR 7633;UMR7633,,,,,,,,,,,,,,,,,
,https://ror.org/01racwh88,,,,add==UMR 5278;UMR5278,,,,,,,,,,,,,,,,,
,https://ror.org/01rb31945,,,,add==UMR 7366;UMR7366,,,,,,,,,,,,,,,,,
,https://ror.org/01rtzw447,,,,add==UPR 8241;UPR8241,,,,,,,,,,,,,,,,,
,https://ror.org/01rx4qw44,,,,add==UMR 5505;UMR5505,,,,,,,,,,,,,,,,,
,https://ror.org/01rzzcx32,,,,add==UMR 5137;UMR5137,,,,,,,,,,,,,,,,,
,https://ror.org/01s6q2813,,,,add==EA 7393;EA7393,,,,,,,,,,,,,,,,,
,https://ror.org/01t05f005,,,,add==UMR 8580;UMR8580,,,,,,,,,,,,,,,,,
,https://ror.org/01tv2ca73,,,,add==UMR 8516;UMR8516,,,,,,,,,,,,,,,,,
,https://ror.org/01vrxpt40,,,,add==UMR 7340;UMR7340,,,,,,,,,,,,,,,,,
,https://ror.org/01vrz7264,,,,add==UMR 3215;UMR3215,,,,,,,,,,,,,,,,,
,https://ror.org/01xd0ys45,,,,add==EA 4495;EA4495,,,,,,,,,,,,,,,,,
,https://ror.org/01xx2ne27,,,,add==UMR 3569;UMR3569,,,,,,,,,,,,,,,,,
,https://ror.org/01yqes018,,,,add==EA 7263;EA7263,,,,,,,,,,,,,,,,,
,https://ror.org/01yr0r787,,,,add==UPR 3407;UPR3407,,,,,,,,,,,,,,,,,
,https://ror.org/01yw97595,,,,add==UMR 5593;UMR5593,,,,,,,,,,,,,,,,,
,https://ror.org/02125p091,,,,add==FR 3621;FR3621,,,,,,,,,,,,,,,,,
,https://ror.org/0213f8g15,,,,add==UMS 3360;UMS3360,,,,,,,,,,,,,,,,,
,https://ror.org/02160my55,,,,add==UMR 5223;UMR5223,,,,,,,,,,,,,,,,,
,https://ror.org/021hb4c69,,,,add==EA 4151;EA4151,,,,,,,,,,,,,,,,,
,https://ror.org/0227md814,,,,add==EA 666;EA666,,,,,,,,,,,,,,,,,
,https://ror.org/022bnxw24,,,,add==UMR 7095;UMR7095,,,,,,,,,,,,,,,,,
,https://ror.org/022r5hc56,,,,add==UMR 7039;UMR7039,,,,,,,,,,,,,,,,,
,https://ror.org/024mt9310,,,,add==UMR 8135;UMR8135,,,,,,,,,,,,,,,,,
,https://ror.org/025bzyx94,,,,add==UMR 8566;UMR8566,,,,,,,,,,,,,,,,,
,https://ror.org/025esck76,,,,add==UMR 7107;UMR7107,,,,,,,,,,,,,,,,,
,https://ror.org/0266c5p67,,,,add==UMR 1186;UMR1186,,,,,,,,,,,,,,,,,
,https://ror.org/0266kfd37,,,,add==UMR 6285;UMR6285,,,,,,,,,,,,,,,,,
,https://ror.org/026exgg05,,,,add==EA 4404;EA4404,,,,,,,,,,,,,,,,,
,https://ror.org/026h43663,,,,add==UMR 8563;UMR8563,,,,,,,,,,,,,,,,,
,https://ror.org/026p10446,,,,add==UMR 7354;UMR7354,,,,,,,,,,,,,,,,,
,https://ror.org/0274zdr66,,,,add==UMR 7351;UMR7351,,,,,,,,,,,,,,,,,
,https://ror.org/028cef883,,,,add==UMR 6249;UMR6249,,,,,,,,,,,,,,,,,
,https://ror.org/028ta1f94,,,,add==UMR 7574;UMR7574,,,,,,,,,,,,,,,,,
,https://ror.org/028wq3277,,,,add==UMR 5253;UMR5253,,,,,,,,,,,,,,,,,
,https://ror.org/02910d597,,,,add==UMR 5107;UMR5107,,,,,,,,,,,,,,,,,
,https://ror.org/0293jn610,,,,add==UMR 7144;UMR7144,,,,,,,,,,,,,,,,,
,https://ror.org/029cj5595,,,,add==UMR 5263;UMR5263,,,,,,,,,,,,,,,,,
,https://ror.org/029hkd614,,,,add==UMR 8205;UMR8205,,,,,,,,,,,,,,,,,
,https://ror.org/029rmm934,,,,add==UMR 12;UMR12,,,,,,,,,,,,,,,,,
,https://ror.org/02bhhaf78,,,,add==UMR 6521;UMR6521,,,,,,,,,,,,,,,,,
,https://ror.org/02bq56641,,,,add==UMR 5138;UMR5138,,,,,,,,,,,,,,,,,
,https://ror.org/02bsd9p69,,,,add==UMR 7644;UMR7644,,,,,,,,,,,,,,,,,
,https://ror.org/02cd98b83,,,,add==UMR 8170;UMR8170,,,,,,,,,,,,,,,,,
,https://ror.org/02chvqy57,,,,add==UMR 5566;UMR5566,,,,,,,,,,,,,,,,,
,https://ror.org/02ctqqq48,,,,add==UMR 8220;UMR8220,,,,,,,,,,,,,,,,,
,https://ror.org/02d19mr69,,,,add==UMR 8061;UMR8061,,,,,,,,,,,,,,,,,
,https://ror.org/02dd25k08,,,,add==UMR 5249;UMR5249,,,,,,,,,,,,,,,,,
,https://ror.org/02dpqcy73,,,,add==UPR 4301;UPR4301,,,,,,,,,,,,,,,,,
,https://ror.org/02dqsxz11,,,,add==UMR 8560;UMR8560,,,,,,,,,,,,,,,,,
,https://ror.org/02dsacc67,,,,add==UMR 5164;UMR5164,,,,,,,,,,,,,,,,,
,https://ror.org/02ek9wp67,,,,add==UMR 7316;UMR7316,,,,,,,,,,,,,,,,,
,https://ror.org/02erddr56,,,,add==UMR 137;UMR137,,,,,,,,,,,,,,,,,
,https://ror.org/02fdf4056,,,,add==UMR 7117;UMR7117,,,,,,,,,,,,,,,,,
,https://ror.org/02g4mxc89,,,,add==UMR 7200;UMR7200,,,,,,,,,,,,,,,,,
,https://ror.org/02ght4n58,,,,add==UMR 6205;UMR6205,,,,,,,,,,,,,,,,,
,https://ror.org/02hbzmb19,,,,add==UMR 5044;UMR5044,,,,,,,,,,,,,,,,,
,https://ror.org/02hwc1z56,,,,add==UMR 7255;UMR7255,,,,,,,,,,,,,,,,,
,https://ror.org/02j4j8p35,,,,add==UMR 7235;UMR7235,,,,,,,,,,,,,,,,,
,https://ror.org/02jkg8m11,,,,add==UMR 8233;UMR8233,,,,,,,,,,,,,,,,,
,https://ror.org/02km70587,,,,add==USR 3134;USR3134,,,,,,,,,,,,,,,,,
,https://ror.org/02m0hy518,,,,add==UMR 8584;UMR8584,,,,,,,,,,,,,,,,,
,https://ror.org/02mc6qk71,,,,add==UMR 5493;UMR5493,,,,,,,,,,,,,,,,,
,https://ror.org/02mdnkg28,,,,add==UMR 8518;UMR8518,,,,,,,,,,,,,,,,,
,https://ror.org/02mph9k76,,,,add==UMR 7589;UMR7589,,,,,,,,,,,,,,,,,
,https://ror.org/02mtpz628,,,,add==EA 2363;EA2363,,,,,,,,,,,,,,,,,
,https://ror.org/02nfq1309,,,,add==UMR 9187;UMR9187,,,,,,,,,,,,,,,,,
,https://ror.org/02nthwg11,,,,add==UMR 5200;UMR5200,,,,,,,,,,,,,,,,,
,https://ror.org/02pr0xw82,,,,add==UMR 7376;UMR7376,,,,,,,,,,,,,,,,,
,https://ror.org/02q6fa122,,,,add==UMR 3244;UMR3244,,,,,,,,,,,,,,,,,
,https://ror.org/02qdgbw61,,,,add==UMS 2859;UMS2859,,,,,,,,,,,,,,,,,
,https://ror.org/02rnpdm14,,,,add==EA 1337;EA1337,,,,,,,,,,,,,,,,,
,https://ror.org/02s6m8n84,,,,add==UMR 8247;UMR8247,,,,,,,,,,,,,,,,,
,https://ror.org/02t2hg116,,,,add==UMR 7327;UMR7327,,,,,,,,,,,,,,,,,
,https://ror.org/02tznxc41,,,,add==EA 4073;EA4073,,,,,,,,,,,,,,,,,
,https://ror.org/02vnq7240,,,,add==UMR 6524;UMR6524,,,,,,,,,,,,,,,,,
,https://ror.org/02w5mvk98,,,,add==UMR 5213;UMR5213,,,,,,,,,,,,,,,,,
,https://ror.org/02w8awt17,,,,add==UMR 9014;UMR9014,,,,,,,,,,,,,,,,,
,https://ror.org/02wrme198,,,,add==UMR 5216;UMR5216,,,,,,,,,,,,,,,,,
,https://ror.org/02wy3s959,,,,add==UPR 288;UPR288,,,,,,,,,,,,,,,,,
,https://ror.org/02wzg8t73,,,,add==UMR 5112;UMR5112,,,,,,,,,,,,,,,,,
,https://ror.org/02xq0x374,,,,add==UMR 1345;UMR1345,,,,,,,,,,,,,,,,,
,https://ror.org/02y0gk295,,,,add==UMR 6252;UMR6252,,,,,,,,,,,,,,,,,
,https://ror.org/02y6fxd73,,,,add==UMR 8168;UMR8168,,,,,,,,,,,,,,,,,
,https://ror.org/02za18p66,,,,add==UMR 7504;UMR7504,,,,,,,,,,,,,,,,,
,https://ror.org/030przz70,,,,add==UPR 9022;UPR9022,,,,,,,,,,,,,,,,,
,https://ror.org/031ah7413,,,,add==UMR 7250;UMR7250,,,,,,,,,,,,,,,,,
,https://ror.org/0323bey33,,,,add==UMR 5306;UMR5306,,,,,,,,,,,,,,,,,
,https://ror.org/032j53342,,,,add==UMR 5297;UMR5297,,,,,,,,,,,,,,,,,
,https://ror.org/033eqsk67,,,,add==UMR 8011;UMR8011,,,,,,,,,,,,,,,,,
,https://ror.org/033t7vz72,,,,add==UMR 8640;UMR8640,,,,,,,,,,,,,,,,,
,https://ror.org/034a4bk84,,,,add==UMR 5797;UMR5797,,,,,,,,,,,,,,,,,
,https://ror.org/036j0y719,,,,add==UMR 6093;UMR6093,,,,,,,,,,,,,,,,,
,https://ror.org/036yvb369,,,,add==UMR 5303;UMR5303,,,,,,,,,,,,,,,,,
,https://ror.org/036zswm25,,,,add==UMR 5129;UMR5129,,,,,,,,,,,,,,,,,
,https://ror.org/0371yc337,,,,add==UMR 7375;UMR7375,,,,,,,,,,,,,,,,,
,https://ror.org/037b3he73,,,,add==EA 2521;EA2521,,,,,,,,,,,,,,,,,
,https://ror.org/037ptrs19,,,,add==EA 4349;EA4349,,,,,,,,,,,,,,,,,
,https://ror.org/0389fzc60,,,,add==EA 4384;EA4384,,,,,,,,,,,,,,,,,
,https://ror.org/038a20b58,,,,add==EA 2134;EA2134,,,,,,,,,,,,,,,,,
,https://ror.org/0393cer54,,,,add==EA 381;EA381,,,,,,,,,,,,,,,,,
,https://ror.org/03bj0v820,,,,add==UMR 5478;UMR5478,,,,,,,,,,,,,,,,,
,https://ror.org/03bnma344,,,,add==UMR 7277;UMR7277,,,,,,,,,,,,,,,,,
,https://ror.org/03c363p94,,,,add==EA 1341;EA1341,,,,,,,,,,,,,,,,,
,https://ror.org/03capj968,,,,add==U 1194;U1194,,,,,,,,,,,,,,,,,
,https://ror.org/03cccec37,,,,add==EA 4573;EA4573,,,,,,,,,,,,,,,,,
,https://ror.org/03cfem402,,,,add==UMR 5615;UMR5615,,,,,,,,,,,,,,,,,
,https://ror.org/03cv31q28,,,,add==UMR 7323;UMR7323,,,,,,,,,,,,,,,,,
,https://ror.org/03dg47v24,,,,add==UMR 5150;UMR5150,,,,,,,,,,,,,,,,,
,https://ror.org/03e4tg734,,,,add==UMR 5234;UMR5234,,,,,,,,,,,,,,,,,
,https://ror.org/03e835785,,,,add==EA 2038;EA2038,,,,,,,,,,,,,,,,,
,https://ror.org/03ex43f61,,,,add==EA 4705;EA4705,,,,,,,,,,,,,,,,,
,https://ror.org/03f0z1g15,,,,add==UMR 7615;UMR7615,,,,,,,,,,,,,,,,,
,https://ror.org/03gz4y884,,,,add==UMR 6016;UMR6016,,,,,,,,,,,,,,,,,
,https://ror.org/03ha87a98,,,,add==EA 7313;EA7313,,,,,,,,,,,,,,,,,
,https://ror.org/03j82q602,,,,add==UMR 7209;UMR7209,,,,,,,,,,,,,,,,,
,https://ror.org/03jc88607,,,,add==EA 7398;EA7398,,,,,,,,,,,,,,,,,
,https://ror.org/03jca6281,,,,add==UMR 8071;UMR8071,,,,,,,,,,,,,,,,,
,https://ror.org/03jdg7625,,,,add==UMR 7220;UMR7220,,,,,,,,,,,,,,,,,
,https://ror.org/03jqm0b89,,,,add==UMR 8150;UMR8150,,,,,,,,,,,,,,,,,
,https://ror.org/03m8ekn10,,,,add==UMR 8564;UMR8564,,,,,,,,,,,,,,,,,
,https://ror.org/03mmb0d82,,,,add==UMR 7320;UMR7320,,,,,,,,,,,,,,,,,
,https://ror.org/03mxktp47,,,,add==UMR 8197;UMR8197,,,,,,,,,,,,,,,,,
,https://ror.org/03nknpw16,,,,add==UMR 7564;UMR7564,,,,,,,,,,,,,,,,,
,https://ror.org/03nr3p279,,,,add==EA 6292;EA6292,,,,,,,,,,,,,,,,,
,https://ror.org/03p74y353,,,,add==EA 1516;EA1516,,,,,,,,,,,,,,,,,
,https://ror.org/03q99v794,,,,add==UMR 8207;UMR8207,,,,,,,,,,,,,,,,,
,https://ror.org/03qcqf034,,,,add==EA 3220;EA3220,,,,,,,,,,,,,,,,,
,https://ror.org/03qgt2624,,,,add==UMR 8088;UMR8088,,,,,,,,,,,,,,,,,
,https://ror.org/03r9r2649,,,,add==EA 1069;EA1069,,,,,,,,,,,,,,,,,
,https://ror.org/03rkgeb39,,,,add==UMR 1313;UMR1313,,,,,,,,,,,,,,,,,
,https://ror.org/03rvwhn52,,,,add==EA 3164;EA3164,,,,,,,,,,,,,,,,,
,https://ror.org/03s0gj002,,,,add==UMR 7534;UMR7534,,,,,,,,,,,,,,,,,
,https://ror.org/03s0pzj56,,,,add==FR 2424;FR2424,,,,,,,,,,,,,,,,,
,https://ror.org/03t2f0a12,,,,add==UMR 7588;UMR7588,,,,,,,,,,,,,,,,,
,https://ror.org/03tdef037,,,,add==UMR 8630;UMR8630,,,,,,,,,,,,,,,,,
,https://ror.org/03tncyc93,,,,add==UMR 7287;UMR7287,,,,,,,,,,,,,,,,,
,https://ror.org/03txr3336,,,,add==UPR 3021;UPR3021,,,,,,,,,,,,,,,,,
,https://ror.org/03vd0cp84,,,,add==EA 3932;EA3932,,,,,,,,,,,,,,,,,
,https://ror.org/03vgfxd91,,,,add==UMR 6602;UMR6602,,,,,,,,,,,,,,,,,
,https://ror.org/03w0a9c02,,,,add==EA 7270;EA7270,,,,,,,,,,,,,,,,,
,https://ror.org/03x0g1010,,,,add==EA 3913;EA3913,,,,,,,,,,,,,,,,,
,https://ror.org/03x1z2w73,,,,add==UMR 5553;UMR5553,,,,,,,,,,,,,,,,,
,https://ror.org/03x6a1n79,,,,add==UMR 7114;UMR7114,,,,,,,,,,,,,,,,,
,https://ror.org/03x8fem72,,,,add==UMR 7362;UMR7362,,,,,,,,,,,,,,,,,
,https://ror.org/03xg8m734,,,,add==UMR 8156;UMR8156,,,,,,,,,,,,,,,,,
,https://ror.org/03ygj8248,,,,add==UMR 8224;UMR8224,,,,,,,,,,,,,,,,,
,https://ror.org/03ym2w748,,,,add==UMR 5267;UMR5267,,,,,,,,,,,,,,,,,
,https://ror.org/03ywn7d79,,,,add==UMR 7311;UMR7311,,,,,,,,,,,,,,,,,
,https://ror.org/03z20vp15,,,,add==UMR 7614;UMR7614,,,,,,,,,,,,,,,,,
,https://ror.org/03zq0xc17,,,,add==UMR 7342;UMR7342,,,,,,,,,,,,,,,,,
,https://ror.org/03zzbzq91,,,,add==EA 4647;EA4647,,,,,,,,,,,,,,,,,
,https://ror.org/040r8ry56,,,,add==UMS 3514;UMS3514,,,,,,,,,,,,,,,,,
