html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent_relationships,child_relationships,related_relationships
,https://ror.org/01y55wc83,Centro de Estudos Interdisciplinares do Século XX*pt,active,facility,Universidade de Coimbra Centro de Estudos Interdisciplinares do Século XX*pt,Centro de Estudos Interdisciplinares do Século XX*pt,CEIS20*pt,https://www.uc.pt/ceis20/,,,,,,,,0000 0000 9090 3457,0000 0000 9090 3457,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/00bqs6f60,Centro de História da Sociedade e da Cultura*pt,active,facility,Universidade de Coimbra Centro de História da Sociedade e da Cultura*pt,Centro de História da Sociedade e da Cultura*pt; Center for the History of Society and Culture*en,CHSC*pt,https://chsc.uc.pt,https://pt.wikipedia.org/wiki/Centro_de_Hist%C3%B3ria_da_Sociedade_e_da_Culturaa,,,,,,,0000 0001 2173 1679,0000 0001 2173 1679,Q18484650,Q18484650,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/0411txc13,Centro de Investigação da Terra e do Espaço*pt,active,facility,Universidade de Coimbra Centro de Investigação da Terra e do Espaço*pt,Centro de Investigação da Terra e do Espaço*pt,CITEUC*pt,https://www.uc.pt/fctuc/investigacao/centro-de-investigacao-da-terra-e-do-espaco-da-universidade-de-coimbra-citeuc/,,,,,,,,0000 0004 5897 545X,0000 0004 5897 545X,,,Coimbra,Portugal,2740637,https://ror.org/04z8k9a98,,
,https://ror.org/05nebqd66,Centro Interdisciplinar de História Culturas e Sociedades*pt,active,facility,Universidade de Évora Centro Interdisciplinar de História Culturas e Sociedades*pt,Centro Interdisciplinar de História Culturas e Sociedades*pt,CIDEHUS*pt,https://www.cidehusdigital.uevora.pt,,,,,,,,0000 0001 2149 6509,0000 0001 2149 6509,,,Évora,Portugal,2268406,https://ror.org/02gyps716,,
,https://ror.org/04jr43q89,Centro de Ecologia Aplicada Prof Baeta Neves*pt,active,facility,Universidade de Lisboa Centro de Ecologia Aplicada Prof Baeta Neves*pt,Centro de Ecologia Aplicada Prof Baeta Neves*pt,CEABN*pt,https://www.isa.ulisboa.pt/ceabn,,,,,,,,0000 0004 5897 2064,0000 0004 5897 2064,,,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/03302rx63,Centro de Estatística e Aplicações*pt,active,facility,Universidade de Lisboa Centro de Estatística e Aplicações*pt,Centro de Estatística e Aplicações*pt,CEAUL*pt,https://ceaul.org,,,,,,,,0000 0001 2191 140X,0000 0001 2191 140X,,,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/056v2rs36,Centro de Fisíca e Engenharia de Materiais Avançados*pt,active,facility,Universidade de Lisboa Centro de Fisíca e Engenharia de Materiais Avançados*pt,Centro de Fisíca e Engenharia de Materiais Avançados*pt,CeFEMA*pt,https://cefema.tecnico.ulisboa.pt,,,,,,,,0000 0004 5897 3497,0000 0004 5897 3497,Q56649792,Q56649792,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/05fkq5j19,Centro de Investigação em Ciência Psicológica*pt,active,facility,Universidade de Lisboa Centro de Investigação em Ciência Psicológica*pt,Centro de Investigação em Ciência Psicológica*pt; Research Center for Psychological Science*en,CICPSI*pt,https://www.psicologia.ulisboa.pt/investigacao/cicpsi/,,,,,,,,0000 0004 5895 7198,0000 0004 5895 7198,,,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/03t41q113,Centro de Oceanografia*pt,active,facility,Universidade de Lisboa Centro de Oceanografia*pt,Centro de Oceanografia*pt,,https://ciencias.ulisboa.pt/pt/tags/centro-de-oceanografia,,,,,,,,0000 0004 0397 7175,0000 0004 0397 7175,,,Lisboa,Portugal,2267057,https://ror.org/01c27hj86,,
,https://ror.org/00sxx6887,Centro Interdisciplinar de Estudo da Performance Humana*pt,active,facility,Universidade de Lisboa Centro Interdisciplinar de Estudo da Performance Humana*pt,Centro Interdisciplinar de Estudo da Performance Humana*pt; Interdisciplinary Center for the Study of Human Performance*en,CIPER*pt,https://ciper.fmh.ulisboa.pt,,,,,,,,0000 0004 5896 8487,0000 0004 5896 8487,,,Cruz Quebrada,Portugal,2271985,https://ror.org/01c27hj86,,
,https://ror.org/01h1p3y81,Centro de Investigação e de Tecnologias Agro-Ambientais e Biologicas*pt,active,facility,Universidade de Trás-os-Montes e Alto Douro Centro de Investigação e de Tecnologias Agro-Ambientais e Biologicas*pt,Centro de Investigação e de Tecnologias Agro-Ambientais e Biologicas*pt; Centre for the Research and Technology of Agro-Environmental and Biological Sciences*en,UTAD CITAB*pt,https://www.citab.utad.pt,,,,,,,,0000 0004 5897 5820,0000 0004 5897 5820,,,Vila Real,Portugal,2732438,https://ror.org/03qc8vh97,,
,https://ror.org/04hkkk014,Centro de Investigação em Turismo Sustentabilidade e Bem-Estar*pt,active,facility,Universidade do Algarve Centro de Investigação em Turismo Sustentabilidade e Bem-Estar*pt;UAlg CinTurs*pt,Centro de Investigação em Turismo Sustentabilidade e Bem-Estar*pt,,https://www.cinturs.pt,,,,,,,,0000 0004 5895 9193,0000 0004 5895 9193,,,Faro,Portugal,2268337,https://ror.org/014g34x36,,
,https://ror.org/01ad57y24,Centro de Investigação em Psicologia*pt,active,facility,Universidade do Minho Centro de Investigação em Psicologia*pt,Centro de Investigação em Psicologia*pt,CIPsi*pt,https://cipsi.uminho.pt,,,,,,,,0000 0004 5895 7673,0000 0004 5895 7673,Q18484713,Q18484713,Braga,Portugal,2742032,https://ror.org/037wpkx04,,
,https://ror.org/05safxn82,Centro de Estudos de Ciencia Animal*pt,active,facility,Universidade do Porto Centro de Estudos de Ciencia Animal*pt,Centro de Estudos de Ciencia Animal*pt,CECA*pt,,,,,,,,,0000 0000 9172 3407,0000 0000 9172 3407,,,Porto,Portugal,2735943,https://ror.org/043pwc612,,
,https://ror.org/05frret15,Centro de Estudos de Fenómenos de Transporte*pt,active,facility,Universidade do Porto Centro de Estudos de Fenómenos de Transporte*pt,Centro de Estudos de Fenómenos de Transporte*pt; Transport Phenomena Research Center*en,CEFT*pt,https://ceft.fe.up.pt,,,,,,,,0000 0004 5896 6879,0000 0004 5896 6879,,,Porto,Portugal,2735943,https://ror.org/043pwc612,,
,https://ror.org/05kdbps11,Centro de Geologia*pt,active,facility,Universidade do Porto Centro de Geologia*pt,Centro de Geologia*pt,CGUP*pt,,,,,,,,,0000 0004 6411 0479,0000 0004 6411 0479,,,Porto,Portugal,2735943,https://ror.org/043pwc612,,
,https://ror.org/02dtdp942,Centro de Investigação Farmacológica e Inovação Medicamentosa*pt,active,facility,Universidade do Porto Centro de Investigação Farmacológica e Inovação Medicamentosa*pt,Centro de Investigação Farmacológica e Inovação Medicamentosa*pt; Center for Drug Discovery and Innovative Medicines*en,UP MEDINUP*pt,https://www.medinup.pt,,,,,,,,0000 0004 8033 611X,0000 0004 8033 611X,,,Porto,Portugal,2735943,https://ror.org/043pwc612,,
,https://ror.org/02napb987,Centro de Estudos de Economia Aplicada do Atlântico*pt,active,facility,Universidade dos Açores Centro de Estudos de Economia Aplicada do Atlântico*pt,Centro de Estudos de Economia Aplicada do Atlântico*pt; Center of Applied Economic Studies of the Atlantic*en,UAc CEEApIA*pt,https://ceeapla.uac.pt,,,,,,,,0000 0004 0479 5234,0000 0004 0479 5234,,,Ponta Delgada,Portugal,6941014,https://ror.org/04276xd64,,
,https://ror.org/02cpgaz56,Centro de Investigação em Biociências e Tecnologias da Saúde*pt,active,facility,Universidade Lusófona de Humanidades e Tecnologias Centro de Investigação em Biociências e Tecnologias da Saúde*pt,Centro de Investigação em Biociências e Tecnologias da Saúde*pt; Research Center for Biosciences & Health Technologies*en,ULHT CBIOS*pt,https://cbios.ulusofona.pt,,,,,,,,0000 0004 6412 5742,0000 0004 6412 5742,,,Lisboa,Portugal,2267057,https://ror.org/05xxfer42,,
,https://ror.org/01pvj8f56,X2 Science Solutions (Portugal),active,company,,X2 Science Solutions (Portugal),,https://x2ss.com,,,,,,,,0000 0004 6419 027X,0000 0004 6419 027X,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01sabsj32,Centro de Investigação Desenvolvimento e Inovação da Academia Militar*pt,active,facility,Academia Militar Centro de Investigação Desenvolvimento e Inovação da Academia Militar*pt,Centro de Investigação Desenvolvimento e Inovação da Academia Militar*pt,CINAMIL*pt,https://academiamilitar.pt/investigacao-e-inovacao/centro-de-investigacao.html,,,,,,,,0000 0004 6412 5646,0000 0004 6412 5646,,,Lisboa,Portugal,2267057,https://ror.org/0245c5212,,
,https://ror.org/03hzgjt93,Linc Centros de Incubação*pt,active,facility,ANJE Associação Nacional de Jovens Empresários Linc Centros de Incubação*pt,Linc Centros de Incubação*pt,ANJE*pt,,,,,,,,,0000 0004 6793 0317,0000 0004 6793 0317,,,Porto,Portugal,2735943,https://ror.org/02ydx9r70,,
,https://ror.org/0024cnj47,Boehringer Ingelheim (Portugal),active,company,,Boehringer Ingelheim (Portugal),,https://www.boehringer-ingelheim.com/pt,,,,,,,,0000 0004 0370 0256,0000 0004 0370 0256,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00zyx2j96,Centro de Inovação da Mouraria*pt,active,facility,Câmara Municipal de Lisboa Centro de Inovação da Mouraria*pt; Hub Criativo da Mouraria*pt,Centro de Inovação da Mouraria*pt,CIM*pt,https://www.lisboa.pt/temas/inovacao/lisboa-inovadora/centro-de-inovacao-da-mouraria,,,,,,,,0000 0004 6792 9826,0000 0004 6792 9826,,,Lisboa,Portugal,2267057,https://ror.org/03kwktj23,,
,https://ror.org/058y9e160,Pólo da Madeira do Centro de Ciências do Mar e do Ambiente*pt,active,facility,,Pólo da Madeira do Centro de Ciências do Mar e do Ambiente*pt,,https://mare-madeira.pt,,,,,,,,0000 0005 1123 4555,0000 0005 1123 4555,,,Funchal,Portugal,2267827,https://ror.org/03cvzf910,,
,https://ror.org/0316g0z65,Centro de Ecofisiologia Bioquímica e Biotecnologia Vegetal*pt,active,facility,,Centro de Ecofisiologia Bioquímica e Biotecnologia Vegetal*pt,ECO-BIO,,,,,,,,,0000 0004 5927 9843,0000 0004 5927 9843,,,Oeiras,Portugal,2265464,,,
,https://ror.org/04562w448,Centro de Estudos Complexidade e Diversidade Humana*pt,active,facility,,Centro de Estudos Complexidade e Diversidade Humana*pt,,,,,,,,,,0000 0004 6410 8117,0000 0004 6410 8117,,,Lisboa,Portugal,2267057,,,
,https://ror.org/003ccjg76,Centro de Física das Universidades do Minho e do Porto*pt,active,facility,,Centro de Física das Universidades do Minho e do Porto*pt,CF-UM-UP*pt,https://cf-um-up.pt,,,,,,,,0000 0004 5897 3462,0000 0004 5897 3462,,,Braga,Portugal,2742032,https://ror.org/037wpkx04;https://ror.org/043pwc612,,
,https://ror.org/038b18w37,Centro de Informação e Vigilância Sismovulcânica dos Açores*pt,active,facility,,Centro de Informação e Vigilância Sismovulcânica dos Açores*pt,CIVISA*pt,,,,,,,,,0000 0004 6411 0508,0000 0004 6411 0508,,,Ponta Delgada,Portugal,6941014,,,
,https://ror.org/01jc17w92,Centro de Investigação Prof Doutor Joaquim Veríssimo Serrão*pt,active,facility,,Centro de Investigação Prof Doutor Joaquim Veríssimo Serrão*pt,CIJVS*pt,https://cijvs.santarem.pt,,,,,,,,0000 0005 0894 066X,0000 0005 0894 066X,,,Santarém,Portugal,2263478,,,
,https://ror.org/05wmdej13,Centro de Negócios e Inovação de Rio Maior*pt,active,facility,,Centro de Negócios e Inovação de Rio Maior*pt,CNIRM*pt,https://rminvest.pt/pt/cnirm/,,,,,,,,0000 0004 6789 6403,0000 0004 6789 6403,,,Rio Maior,Portugal,2263823,,,
,https://ror.org/01zz3bg18,Centro de Reabilitação de Paralisia Cerebral Calouste Gulbenkian*pt,active,facility,,Centro de Reabilitação de Paralisia Cerebral Calouste Gulbenkian*pt,CRPCCG*pt,,https://pt.wikipedia.org/wiki/Centro_de_Reabilita%C3%A7%C3%A3o_de_Paralisia_Cerebral_Calouste_Gulbenkian,,,,,,,0000 0005 1091 4874,0000 0005 1091 4874,,,Lisboa,Portugal,2267057,https://ror.org/00dx9kg40,,
,https://ror.org/03qtdvp28,Centro de Reabilitação de Paralisia Cerebral de Coimbra*pt,active,facility,,Centro de Reabilitação de Paralisia Cerebral de Coimbra*pt,CRPCC*pt,,,,,,,,,0000 0005 1081 2210,0000 0005 1081 2210,,,Coimbra,Portugal,2740637,,,
,https://ror.org/01d7kqy13,Centro de Reabilitação de Paralisia Cerebral do Porto*pt,active,facility,,Centro de Reabilitação de Paralisia Cerebral do Porto*pt,CRPCP*pt,https://www.appc.pt/respostas-sociais/centro-de-reabilitacao/,,,,,,,,0000 0005 1091 4890,0000 0005 1091 4890,,,Porto,Portugal,2735943,,,
,https://ror.org/017579j39,Centro de Sangue e da Transplantação de Lisboa Área Funcional do Sangue*pt,active,facility,,Centro de Sangue e da Transplantação de Lisboa Área Funcional do Sangue*pt,,https://www.ipst.pt/index.php/pt/centro-de-sangue-e-da-transplantacao-de-lisboa,,,,,,,,0000 0000 8834 2873,0000 0000 8834 2873,,,Lisboa,Portugal,2267057,https://ror.org/02r8brs23,,
,https://ror.org/02f3k4e87,Centro para o Desenvolvimento de Competências Digitais*pt,active,facility,Centro de Serviços e Apoio às Empresas*pt; CESAE digital*pt,Centro para o Desenvolvimento de Competências Digitais*pt,CESAE*pt,https://cesaedigital.pt,,,,,,,,0000 0004 8033 2207,0000 0004 8033 2207,,,Porto,Portugal,2735943,,,
,https://ror.org/0508zfg64,Centro Hospitalar Conde de Ferreira*pt,active,facility,Hospital Conde de Ferreira*pt,Centro Hospitalar Conde de Ferreira*pt,GHCF*pt,https://www.scmp.pt/pt-pt/saude/chcf,https://pt.wikipedia.org/wiki/Hospital_Conde_de_Ferreira,,,,,,,0000 0004 0477 0838,0000 0004 0477 0838,Q10298362,Q10298362,Porto,Portugal,2735943,,,
,https://ror.org/03aaw7g70,Centro Regional de Investigação Pesqueira do Sul*pt,active,facility,,Centro Regional de Investigação Pesqueira do Sul*pt,,https://www.ipimar.pt/crips/crip-sul.html,,,,,,,,0000 0005 1081 9893,0000 0005 1081 9893,,,Olhão,Portugal,2265447,https://ror.org/0487m2n62,,
,https://ror.org/007s93255,Centro de Hemodiálise (Portugal),active,facility,"Centro de Hemodiálise, S. João da Madeira e Oliveira de Azeméis*pt;Centrodial*pt","Centro de Hemodiálise (Portugal); Centrodial Hemodialysis Centre;Centro de Hemodiálise, S.A.",,https://www.centrodial.org,,,,,,,,0000 0004 0632 2457,0000 0004 0632 2457,,,São João da Madeira,Portugal,2734484,,,
,https://ror.org/02k4kfh71,Clever Advertising (Portugal),active,company,,Clever Advertising (Portugal),,https://cleveradvertising.com,,,,,,,,0000 0004 9341 8245,0000 0004 9341 8245,,,Porto,Portugal,2735943,,,
,https://ror.org/05j8mvd88,"Laboratório Colaborativo para o Trabalho, Emprego e Proteção Social*pt",active,other,,"Laboratório Colaborativo para o Trabalho, Emprego e Proteção Social*pt",CoLABOR*pt,https://www.colabor.pt,,,,,,,,0000 0005 1089 1537,0000 0005 1089 1537,,,Lisboa,Portugal,2267057,,,
,https://ror.org/02j6sxc30,Cruz Vilaça & Associados - Sociedade de Advogados SP RL (Portugal),active,company,Cruz Vilaça Advogados*pt,Cruz Vilaça & Associados - Sociedade de Advogados SP RL (Portugal); Cruz Vilaça & Associados - Law Firm SP RL,,https://www.cruzvilaca.eu/pt/,,,,,,,,0000 0005 1089 8296,0000 0005 1089 8296,,,Lisboa,Portugal,2267057,,,
,https://ror.org/019gw3w69,Diaverum (Portugal),active,company,,Diaverum (Portugal),,https://www.diaverum.pt,,,,,,,,0000 0004 0631 4297,0000 0004 0631 4297,,,Sintra,Portugal,2262912,,,
,https://ror.org/01h07p820,Embaixada do Panamá em Portugal*pt,active,government,,Embaixada do Panamá em Portugal*pt,,https://mire.gob.pa/ministerio/embajada-y-consulado/lisboa/,,,,,,,,0000 0004 0393 6437,0000 0004 0393 6437,Q105459827,Q105459827,Lisboa,Portugal,2267057,,,
,https://ror.org/04gtrgv98,U.S. Embassy Lisbon*en,active,government,United States Embassy Lisbon*en,Embassy of the United States Lisbon*en,,https://pt.usembassy.gov,,,,,,,,0000 0004 0424 5267,0000 0004 0424 5267,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04c8v4y49,Centro de Estudos Arnaldo Araújo,active,facility,Escola Superior Artística do Porto Centro de Estudos Arnaldo Araújo*pt,Centro de Estudos Arnaldo Araújo,ESAP CEAA*pt,,,,,,,,,0000 0000 8901 6930,0000 0000 8901 6930,,,Porto,Portugal,2735943,https://ror.org/01vgbcw83,,
,https://ror.org/041c9jk31,Centro de Investigação Cientifica da Construção e do Imobiliário*pt,active,facility,Escola Superior de Actividades Imobiliárias Centro de Investigação Cientifica da Construção e do Imobiliário*pt,Centro de Investigação Cientifica da Construção e do Imobiliário*pt,ESAI CICCOI*pt,https://esai.pt/investigacao-desenvolvimento/,,,,,,,,0000 0004 6412 5638,0000 0004 6412 5638,,,Lisboa,Portugal,2267057,https://ror.org/01vsrcf54,,
,https://ror.org/04x8g4m03,Centro Investigação Vasco da Gama*pt,active,facility,Escola Universitária Vasco da Gama Centro Investigação Vasco da Gama*pt,Centro Investigação Vasco da Gama*pt,EUVG CIVG*pt,https://www.euvg.pt/investigacao/,,,,,,,,0000 0005 1090 3964,0000 0005 1090 3964,,,Coimbra,Portugal,2740637,https://ror.org/01114f477,,
,https://ror.org/0065r7453,Ferring Pharmaceuticals (Portugal),active,company,Ferring Portuguesa Produtos Farmaceuticos Sociedade Unipessoal Lda (Portugal)*pt,Ferring Pharmaceuticals (Portugal),,https://www.ferring.com,,,,,,,,0000 0004 0370 5313,0000 0004 0370 5313,,,Linda-a-Velha,Portugal,2267067,,,
,https://ror.org/00z298720,Fundação Bomfim*pt,active,other,,Fundação Bomfim*pt,,https://www.bomfim.org,,,,,,,,0000 0005 1091 492X,0000 0005 1091 492X,,,Braga,Portugal,2742032,,,
,https://ror.org/05775sm20,Fundação Casa da Música*pt,active,other,,Fundação Casa da Música*pt,,https://www.casadamusica.com,,,,,,,,0000 0005 0631 0891,0000 0005 0631 0891,,,Porto,Portugal,2735943,,,
,https://ror.org/04eyv5322,Fundação da Casa de Mateus*pt,active,other,,Fundação da Casa de Mateus*pt,,https://www.casademateus.com,,,,,,,,0000 0004 9340 0707,0000 0004 9340 0707,,,Vila Real,Portugal,2732438,,,
,https://ror.org/03zpfpj30,Fundação das Casas de Fronteira e Alorna*pt,active,other,,Fundação das Casas de Fronteira e Alorna*pt,,https://www.fronteira-alorna.pt,,,,,,,,0000 0004 8032 8654,0000 0004 8032 8654,,,Lisboa,Portugal,2267057,,,
,https://ror.org/029wqbx83,Fundação Dr António Cupertino de Miranda*pt,active,other,,Fundação Dr António Cupertino de Miranda*pt,,https://www.facm.pt,,,,,,,,0000 0005 0631 0904,0000 0005 0631 0904,,,Porto,Portugal,2735943,,,
,https://ror.org/013f0wm52,Fundação Energias de Portugal*pt,active,other,Fundação EDP*pt,Fundação Energias de Portugal*pt,,https://www.fundacaoedp.pt,https://pt.wikipedia.org/wiki/Funda%C3%A7%C3%A3o_EDP,,,,,,,0000 0005 0631 0875,0000 0005 0631 0875,Q18479659,Q18479659,Lisboa,Portugal,2267057,https://ror.org/00praab34,,
,https://ror.org/00x21nt47,Fundação Engenheiro António de Almeida*pt,active,other,,Fundação Engenheiro António de Almeida*pt,,https://www.feaa.pt,https://pt.wikipedia.org/wiki/Funda%C3%A7%C3%A3o_Eng._Ant%C3%B3nio_de_Almeida,,,,,,,0000 0001 1943 5117,0000 0001 1943 5117,Q10286306,Q10286306,Porto,Portugal,2735943,,,
,https://ror.org/01gkfbh21,Fundação Ensino e Cultura Fernando Pessoa*pt,active,other,Fundação Fernando Pessoa*pt,Fundação Ensino e Cultura Fernando Pessoa*pt,FFP*pt,https://www.fundacaofernandopessoa.pt,,,,,,,,0000 0004 8032 8603,0000 0004 8032 8603,,,Porto,Portugal,2735943,https://ror.org/04h8e7606,,
,https://ror.org/00v49t918,Fundação Escola Americana de Lisboa*pt,active,other,,Fundação Escola Americana de Lisboa*pt,FEAL*pt,https://www.caislisbon.org/feal,,,,,,,,0000 0004 0399 3810,0000 0004 0399 3810,,,Sintra,Portugal,2262912,,,
,https://ror.org/04ttwvv57,Fundação Eugénio de Almeida*pt,active,other,,Fundação Eugénio de Almeida*pt,FEA*pt,https://www.fea.pt,https://pt.wikipedia.org/wiki/Funda%C3%A7%C3%A3o_Eug%C3%A9nio_de_Almeida,,,,,,,0000 0004 8032 8611,0000 0004 8032 8611,Q10286313,Q10286313,Évora,Portugal,2268406,,,
,https://ror.org/04x483560,Fundação Grünenthal*pt,active,other,,Fundação Grünenthal*pt,,https://www.fundacaogrunenthal.pt,,,,,,,,0000 0004 7773 2664,0000 0004 7773 2664,,,Algés,Portugal,2271985,,,
,https://ror.org/031q4ft47,Fundação LIGA*pt,active,other,,Fundação LIGA*pt,,https://www.fundacaoliga.pt,,,,,,,,0000 0004 6410 8109,0000 0004 6410 8109,,,Lisboa,Portugal,2267057,,,
,https://ror.org/037gm3x52,Fundação Mário Soares e Maria Barroso*pt,active,other,Fundação Mário Soares*pt,Fundação Mário Soares e Maria Barroso*pt,FMS*pt,https://fmsoaresbarroso.pt,https://pt.wikipedia.org/wiki/Funda%C3%A7%C3%A3o_M%C3%A1rio_Soares_e_Maria_Barroso,,,,,,,0000 0004 8032 8646,0000 0004 8032 8646,Q18479690,Q18479690,Lisboa,Portugal,2267057,,,
,https://ror.org/013nwbx64,Fundação Montepio*pt,active,other,,Fundação Montepio*pt,,https://www.montepio.org/institucional/fundacao-montepio/,,,,,,,,0000 0004 9226 0490,0000 0004 9226 0490,,,Lisboa,Portugal,2267057,https://ror.org/02arhc230,,
,https://ror.org/044g3rq92,Fundação Museu do Douro*pt,active,other,,Fundação Museu do Douro*pt,,https://www.museudodouro.pt,,,,,,,,0000 0004 6417 6785,0000 0004 6417 6785,,,Peso da Régua,Portugal,2736316,,,
,https://ror.org/03kyeb689,Fundação Nossa Senhora do Bom Sucesso*pt,active,other,,Fundação Nossa Senhora do Bom Sucesso*pt,FNSBS*pt,https://www.fnsbs.pt,,,,,,,,0000 0000 9151 3418,0000 0000 9151 3418,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03rdgwh02,Fundação para o Estudo e Desenvolvimento da Região de Aveiro*pt,active,other,,Fundação para o Estudo e Desenvolvimento da Região de Aveiro*pt,FEDRAVE*pt,,,,,,,,,0000 0005 1123 4272,0000 0005 1123 4272,,,Aveiro,Portugal,2742611,,,
,https://ror.org/006xh4k10,Fundação Portugal África*pt,active,other,,Fundação Portugal África*pt,FPA*pt,,,,,,,,,0000 0005 0631 0920,0000 0005 0631 0920,,,Porto,Portugal,2735943,,,
